endpoint,cab_mode,features,claim_strength,N,endpoint_positive_N,unsupported_reuse_rate,absolute_reduction_vs_ClinVar_pp,relative_reduction_vs_ClinVar_percent,overrestriction_rate,direct_use_allowed_rate,true_portable_allowed_rate,false_restriction_rate,direct_use_precision,direct_use_recall,nonportability_recall,portability_specificity,F1_nonportability,balanced_accuracy,Brier_like_routing_loss,source_section,metric,estimate,ci95_low,ci95_high,bootstrap_replicates,stratification,endpoint_class_balance_note
semantic_drift_without_reclassification,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.2730672404115996,0.2681730589335828,0.2780926099158092,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.3146529135093113,0.3076372480732859,0.3216940001708662,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,29.46625631431244,28.90926099158092,29.99457436856876,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,79.79656148110271,78.99294029579701,80.60422289878127,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.8568331150608045,0.8526838166510757,0.8611057062675398,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.8569350046772685,0.8527970065481759,0.8607680074836296,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.1772266791393826,0.1741431244153414,0.1801309635173059,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.0904414593077642,0.0870327408793264,0.0938082319925163,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.229815079513564,0.2264172123479887,0.2331534144059869,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.3676763970129381,0.3532549935166332,0.382289374550538,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,67.97434611786716,67.49859681945745,68.4265668849392,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,79.3193741614291,78.98472032348135,79.6516557796776,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.0683499719363891,0.06577923292797,0.0709476145930776,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.2115619457436856,0.207333021515435,0.2159420018709074,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,78.84380542563143,78.40579981290927,79.26669784845652,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,92.02255379922453,91.70130550187316,92.3218508976964,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.5748733021515435,0.5691290926099158,0.5804321796071095,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.7179616463985032,0.7127380729653883,0.7230720299345182,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,28.20383536014967,27.69279700654817,28.72619270346118,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,32.91337144742545,32.35851403220226,33.5006175068386,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.0682594574368568,0.0654069223573433,0.0710944808231992,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.2114515622076707,0.2069971936389148,0.2158662301216089,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,78.85484377923294,78.4133769878391,79.30028063610851,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,92.03331575156444,91.70116557511857,92.35876013384626,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.0282913751169317,0.026378858746492,0.0301973807296538,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.0905724602432179,0.0872217025257249,0.0939943872778297,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.0809307015902712,0.0777539756782039,0.0837427502338634,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.3675639184099982,0.3520867221706428,0.381600040068068,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,82.84968381665107,82.43966323666979,83.28166510757718,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,96.697990197271,96.47411864644964,96.92122516394846,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.1300266417212348,0.1257249766136576,0.1341075771749298,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.2731159214218897,0.2678381665107577,0.2787296538821328,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,72.68840785781103,72.12703461178673,73.21618334892423,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,84.82611738437636,84.34702496331565,85.30093033726814,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
